name|address|comment|comment_rate
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) A fait une réservation pour le 8 août, a reçu une confirmation par courrier et un courrier de rappel le jour même. Quand je suis arrivé ici, ils étaient fermés pendant tout le mois. Très déçu

(Avis d'origine)
Made a reservation for August 8, received a confirmation via mail and a reminder mail on the day itself. When I got here they were closed for the whole month. Very disappointed"| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) nourriture : ⭐️⭐️⭐️⭐️⭐️
Propreté :⭐️⭐️⭐️⭐️
Service :⭐️⭐️⭐️
employés :⭐️⭐️⭐️⭐️
Ambiance générale :⭐️⭐️
la valeur :⭐️⭐️⭐️

(Avis d'origine)
food : ⭐️⭐️⭐️⭐️⭐️
Cleanliness :⭐️⭐️⭐️⭐️
Service:⭐️⭐️⭐️
employees :⭐️⭐️⭐️⭐️
general atmosphere:⭐️⭐️
the value:⭐️⭐️⭐️"| 4 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Mon endroit préféré à Paris

(Avis d'origine)
My fave place in Paris"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Nourriture moyenne et très mauvais service. J'ai réservé 2 semaines à l'avance et j'ai demandé une table à l'extérieur, mais ils nous ont assis à l'intérieur et le personnel était désagréable. Plus jamais!!

(Avis d'origine)
Average food, and very bad service. I booked 2 weeks in advance and asked for a table outside, yet they sat us inside and the staff were rude. Never again!!"| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 2 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Bel emplacement sous la tour, délicieuse cuisine italienne. Personnel amical et poli. Je recommande les spaghettis qui sont servis directement de la meule de parmesan.

(Avis d'origine)
Posizione bellissima sotto la torre, cibo italiano delizioso. Personale cordiale e gentile. Consiglio gli spaghetti che vengono serviti direttamente dalla forma di parmigiano."| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Merveilleux emplacement juste sous la tour Eiffel. Cuisine et personnel italiens, sympathiques et professionnels. Nous avons très bien mangé, payé un peu plus que la normale mais il était évident que ce n'était pas un endroit comme les autres. J'y retournerais volontiers, je recommande les spaghettis qui sont servis à l'intérieur d'une meule à fromage. Délicieux😍

(Avis d'origine)
Posizione meravigliosa proprio sotto la tour Eiffel. Cibo e personale italiano, cordiale e professionale. Abbiamo mangiato benissimo, pagato poco più del normale ma si vedeva che non era un locale come un’altro. Ci tornerei volentieri, consiglio gli spaghetti che vengono serviti da dentro una forma di formaggio. Deliziosi😍"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"Excellent, bons produits, accueil super
Je recommande fortement."| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Le serveur était un peu grincheux et l'endroit est un peu cher, mais la nourriture en valait la peine !

(Avis d'origine)
The waiter was a little grumpy and the place is a little expensive, but the food was worth it!"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Bon restaurant italien pittoresque.
S'il fait beau, asseyez-vous à l'extérieur et profitez de la vue sur la tour Eiffel.
Apéritifs que je recommande :
Bruschetta
Calamars

Plat principal:
Bar de mer (INCROYABLE)
Pâtes Aux Champignons
La pizza est aussi très bonne

(Avis d'origine)
Nice quaint Italian restaurant.
If the weather is nice, definitely sit outside and enjoy the Eiffel Tower view.
Appetizers I recommend:
Bruschetta
Calamari

Main Dish:
Sea Bass (AMAZING)
Mushroom Pasta
Pizza is also really good"| 4 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) La nourriture est incroyable avec un prix raisonnable. La vue de l'extérieur du restaurant est à couper le souffle? Le personnel est également agréable. Recommandez cet endroit si vous cherchez un endroit pour vous détendre tout en admirant la Tour Eiffel.

(Avis d'origine)
The food are amazing with a reasonable price. The view from outside the restaurant is breathtaking 😍 staffs are also nice. Recommend this place if you are looking for somewhere to relax while taking a view of Eiffel Tower."| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Horrible, horrible et misérable.
Les spaghettis au fromage ne valent tout simplement pas leur prix (ils ont l'air bien pour les médias sociaux mais ont le goût de vos pâtes maison moyennes). La nourriture était au mieux médiocre mais le service était le pire que j'aie jamais connu (inamabilité générale, long temps d'attente, a pris nos assiettes pour les entrées après avoir renversé de l'eau dessus - ne les a jamais ramenées, facturées automatiquement 5 € pour l'eau, serveur n'arrêtait pas de me croiser, nous avons demandé l'addition et avons été obligés de jeter un coup d'œil à la carte des desserts et plus encore). SUPER (!!!) touristique aussi - je recommanderais d'éviter...

(Avis d'origine)
Horrible, horrible and miserable.
The cheese spaghetti just isn't worth its price (looks good for social media but tastes like your average homemade pasta). The food was mediocre at best but the service was the worst I have ever experienced (overall unfriendlyness, long waiting time, took our plates for the starters after spiiling water on it - never broght them back, auto-charged €5 for water, waiter kept bumping into me, we asked for the bill and were forced to take a look at the dessert menu and more). SUPER (!!!) touristic as well - I would recommend to avoid..."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) L'une des expériences de restauration les plus décevantes que j'ai jamais eues de ma vie. Nourriture complètement hors de prix (32 euros pour les pâtes à la meule de fromage qui sont plus une soupe de pâtes à la crème et même pas médiocre) et un service horrible (nous avons attendu presque une heure pour le plat principal, avons dû demander deux fois l'addition, des serveurs vraiment antipathiques et désintéressé).

(Avis d'origine)
One of the most disappointing restaurant experiences I ever had in my life. Food completely overpriced (32 Euro for the cheese wheel pasta which is more of a cream pasta soup and not even mediocre) and horrible service (we waited almost one hour for the main course, had to ask twice for the bill, waiters really unfriendly and disinterested)."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Service horrible, nous avons attendu 45 minutes + avant que nos boissons ne soient servies et plusieurs heures pour la nourriture. Notre serveur était grossier et coincé. Il y a beaucoup d'autres restaurants dans le coin avec vue, ne perdez pas votre temps à y aller.

(Avis d'origine)
Terrible service, we waited 45min+ before our drinks were served and several hours for food. Our waiter was rude and stuck up. There are a lot of other restaurants in the area with views, don't waist your time going here."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) La nourriture est excellente, le personnel est sympathique et l'une des meilleures choses est l'emplacement, lorsque vous avez terminé votre dîner/déjeuner, vous pouvez prendre une belle photo de la tour Eiffel

(Avis d'origine)
Food is great , the staff are friendly and one of the best thing is the location, when you finish your dinner/lunch you can take a lovely picture of eiffel tower"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Une adresse sublime, dans une rue calme vue sur la Tour Eiffel, le lieu impeccable. Les pâtes dans la meule de Pecorino sont divines, et le tiramisu très original. Je recommande!!!| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Très bon restaurant avec de bons produits services irréprochable si on  choisi l extérieur nous avons une vue magnifique sur la tour Eiffel très bon de l entrée au dessert| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Bon restaurant italien est une rue latérale.

(Avis d'origine)
Nice Italian restaurant is a side street."| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"Vraiment une grosse déception pour une facture plus que salée !!!

Rien n'allait ! Le service très lent. On commande des San Pellerino, nous avons une autre eau pas fraîche du tout. Une pizza taille enfant, des assiettes de pâtes peu garnies et sans goût.

Quant à la propreté c'est une autre histoire, deux tables à côté de la nôtre servaient à empiler la vaisselle sale, une véritable honte ce restaurant !

Fuyez, rien d'autre à dire !"| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Plus d'une heure pour avoir juste une boisson. La bière n'a même pas de bulle. Bref vraiment nul je déconseille| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Super restaurant avec une excellente cuisine. Le service était incroyable. Hautement recommandé!

(Avis d'origine)
Great restaurant with great food. The service was amazing. Highly recommended!"| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Très surpris de voir comment ce restaurant peut encore fonctionner - verres / nappes / toilettes sales et la nourriture n'était pas bonne.

(Avis d'origine)
Very surprised at how this restaurant can still be functioning - dirty glasses/tablecloths/toilets and the food wasn't good."| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Évitez cet endroit par tous les moyens.
Verres sales, plats absolument sans goût (carbonara, pâtes arabiatta), le prix ne correspond à aucun univers.

(Avis d'origine)
Avoid this place by any means.
Dirty glasses, meals absolutely without taste (carbonara, arabiatta pasta), price doesn't correspond in any universe."| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Pizza horrible, aucun goût, pâte pas bonne et ingrédients de très mauvaise qualité. A éviter| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Personne ne devrait y entrer.

(Avis d'origine)
Nobody should go in there."| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Cher, mauvais goût et portions minuscules!

(Avis d'origine)
Expensive, Bad Taste & Tiny Portions !"| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) À la recherche d'un endroit pour manger, mon groupe et moi avons trouvé ce restaurant et je pense avoir mangé la meilleure pizza avec une présentation imbattable.
Le personnel est très sympathique et c'est agréable d'y manger.
Si je retourne à Paris je garderai ce site en tête.
:]

(Avis d'origine)
Buscando un lugar para comer mi grupo y yo hemos encontrado este restaurante y creo que he comido la mejor pizza con una presentación inmejorable.
El personal es muy amigable y da gusto comer allí.
Si vuelvo a París tendré este sitio muy en cuenta.
:]"| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) La nourriture était incroyable, nous avons été servis en moins de 20 minutes, le service client était incroyable, l'homme qui nous a servi était super gentil et nous a parfaitement traités. De plus, l'endroit était propre, bien rangé et la musique d'ambiance lui donnait une ambiance incroyable. Je répéterais sans aucun doute.

(Avis d'origine)
La comida estaba increíble, nos sirvieron en menos de 20 minutos la atención al cliente fue increíble, el hombre que nos atendió fue super majo y nos trato perfectamente. Ademas el local estaba limpio, ordenada y la música de fondo le daba un ambiente increible. Volvería a repetir sin duda."| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"(Traduit par Google) Bon restaurant à un bon prix, bien meilleur que n'importe quel restaurant de restauration rapide que vous pouvez trouver

(Avis d'origine)
Buen restaurante a buen precio, muchísimo mejor que cualquier restaurante de comida rápida que puedas encontrar"| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"Expérience médiocre, un service très lent pour une qualité de plats plus que limite. C'est une honte de se prétendre ""restaurant italien "" et de servir des pizzas avec des frites  ( au lieu de pommes de terres comme indiqué sur la carte ) de plus congelés. Je ne recommande absolument pas."| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Pizza correcte mais on aurait dû me dire que c’était taille enfant pour 20 € ….| 1 étoile 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|"Excellente adresse pour manger italien à un prix raisonnable. Service très aimable
les plats sont très copieux pizzas délicieuses. J’y retournerai"| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Nous sommes venu en famille par recommendation. Et nous sommes pas déçus la qualité des plats sont au rendez vous. L’équipe est accueillant et chaleureux à refaire| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Pizzas succulentes et rizzoto excellent.  Le personnel est sympa, rien à  reprocher, je recommande ce resto| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Merci beaucoup et au plaisir de vous servir| 2 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Pizzas infâmes : pâte dure et cassante. Fromage qui n en a que le nom! Garniture inexistante.| 4 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|Nous n’avons pas été à la hauteur lors de votre premier passager en espérant pouvoir nous rattraper si vous nous donnez une deuxième chance.| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|👍merci| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|avons déjeuné dans ce petit resto mardi 28 juillet à midi et sommes très contents , serveur très agréable et convivial, pizza bien bonnes et prix raisonnable! nous reviendrons à l'occasion| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|On a hâte de vous recevoir de nouveau| 5 étoiles 
Tavola de Leden|24 Rue Surcouf, 75007 Paris|3ème fois que je me rends dans l'établissement et non pas pour rien. En effet la cuisine est bonne, le service est irréprochable, on a l'impression d'être comme à la maison. Je recommande néanmoins clairement plus les pizzas que les pâtes. Les desserts sont tous excellents, surtout le tiramisu. A très bientot !| 5 étoiles 
